"PIF_178"	"PIF_087"	"PIF_090"	"NETL_005_V1"	"PIF_115"	"PIF_110"	"NETL_019_V1"	"NETCR_014_V1"	"NETCR_014_V2"	"PIF_154"	"NETL_022_V1"	"NETL_022_V2"	"NETL_008_V1"	"PIF_146"	"PIF_119"	"PIF_099"	"PIF_162"	"PIF_160"	"PIF_113"	"PIF_143"	"NETCR_007_V1"	"NETCR_007_V2"	"PIF_137"	"PIF_100"	"NETL_004_V1"	"PIF_094"	"PIF_132"	"PIF_163"	"NETCR_003_V1"	"NETL_028_V1"	"NETL_028_V2"	"NETCR_013_V1"	"NETL_020_V1"	"NETL_020_V2"	"PIF_192"	"NETCR_012_V1"	"NETCR_012_V2"	"PIF_089"	"NETCR_002_V1"	"PIF_179"	"PIF_114"	"NETCR_006_V1"	"PIF_141"	"NETCR_025_V1"	"NETCR_025_V2"	"NETCR_016_V1"	"PIF_116"	"PIF_191"	"PIF_164"	"NETL_013_V1"	"PIF_188"	"PIF_195"	"NETCR_015_V1"	"PIF_102"	"NETL_010_V1"	"NETL_010_V2"	"NETL_001_V1"	"NETCR_015_V2"	"NETCR_005_V1"	"PIF_111"	"PIF_171"	"NETCR_008_V1"	"NETCR_008_V2"	"NETL_017_V1"	"NETL_017_V2"	"NETL_002_V1"	"NETL_002_V2"	"PIF_190"	"NETCR_009_V1"	"NETCR_009_V2"	"NETL_007_V1"	"PIF_112"	"NETCR_019_V2"	"NETL_012_V1"	"NETL_012_V2"	"NETL_003_V1"	"NETL_003_V2"
-0.352479589673628	0.0407618445332257	1.41667334183255	0.892496881053906	-0.923270277171747	1.19199745569942	0.873768771626066	-0.595765857961487	-0.137085296447939	0.639781091888176	-0.988752007704408	0.714652780410905	0.00329199326789358	0.377677921661361	-0.867219903706649	-0.343131981086008	2.1467500253665	0.592989304270464	0.967403434386527	1.05159742030144	1.17328691371062	-0.502242697838786	1.61322483588425	-0.567665975790293	-2.37445967228545	0.134368980448565	1.20136679833889	1.52896663766461	-0.427342845094403	-0.249517978780515	-0.520982475056595	0.555533812096351	-1.4007042062399	-0.708019488407357	0.808223427699678	-1.3541339009345	1.32305281309038	0.686612492844406	0.808223427699678	-0.492878536288379	2.28714988473624	1.44473400500076	-1.24158974543791	-0.642682636586714	-1.17582786314736	1.49154329082192	-0.651786918924197	-1.07291227143009	0.714652780410905	-0.502242697838786	0.0875903069749567	-1.2790592000448	0.162411709780615	-0.801663045764588	-0.511429907542431	-1.09190292126314	-0.436572036456162	-0.530356408754548	-0.914040191353164	0.845719403345499	0.0687885447754896	-0.567665975790293	0.6023714552986	-0.923270277171747	-0.230620418730548	1.09841126606477	2.04379025940277	-0.679968527073605	1.04224652032693	-0.211899654149109	-1.23215886437519	-0.895439307103484	-0.492878536288379	-1.17582786314736	-1.7286547114391	-0.427342845094403	-0.408666317340185
0.531917546315981	2.08694843898582	0.522499218425537	0.333856994186946	0.644957634060008	-0.146636113688033	-0.0147334273736883	-1.59827267034156	-0.19370143494549	0.324560863592066	1.681694933457	1.47431983133916	0.296294464732549	-0.118334879538581	-1.58864845996015	-1.37206941132179	-0.495316853286976	-0.363482588157541	-0.589485247996955	0.842856312005008	0.343414589169671	0.889964699078761	-0.0337214629730027	-1.2682149408949	-1.13666186971519	-0.929237700122558	1.16331446071401	-0.344658259159613	-1.16502857134164	2.39796601845222	0.861739322247949	-0.759331069725025	0.296294464732549	0.72977302762796	0.569508567606083	0.201938877683053	1.07852729767123	0.739192642801152	-0.250488534358486	-0.316221623634933	-0.0243096867222517	0.0795316155118588	-0.429492594457935	0.89938366050971	1.05961026323974	0.418690432777326	0.597892819760543	-0.3918668951136	3.13309403721264	-1.04245649128349	-0.410491994942426	0.880550256308909	0.673176107101474	0.946510187497075	-1.00416661690292	-1.40076530663447	0.371690152067534	0.343414589169671	0.371690152067534	-1.23098822587428	-1.65523725550699	-0.919772285000248	0.145440785788457	-0.551864764241945	-1.25852855569513	1.01249348766524	1.70053287919008	-1.31512395342396	0.249032621446389	-1.48511764744308	-0.787552776346924	-1.20241216255201	0.324560863592066	-0.806450191071221	-0.919772285000248	-0.674727777157444	-1.02349253188426
0.572892712848032	0.843380413302112	0.125096661777019	2.88284975145504	0.385280750367728	0.552130833473366	-0.228625569901225	-0.987791873017393	-0.373939672344972	0.614281959953872	0.354216218378651	0.166960092503058	-0.478375557144191	-0.0413077748369736	-1.69423967997727	-1.49799462390126	0.354216218378651	0.375252553172538	0.229079217762663	-0.196714173538172	-0.748644962261758	0.812069197306768	-0.322775146222408	-1.05994048320094	1.44685052187444	0.125096661777019	1.11385206405017	0.957676055505841	-0.801395433408781	0.427014044269287	-0.280296409747435	0.947260479155294	-1.3610782998821	0.395872033069267	1.38432004429954	1.03067096867882	1.36347935563507	1.69665141593226	0.656141180049176	-0.758583763146904	1.14509146950274	1.69665141593226	0.530946262449317	-0.520409368480626	-1.51026098843966	2.85167000282901	-0.687190380892131	-1.23693245526598	-0.239483941910467	-0.634468272821377	-0.863570364383112	0.0525711980870968	0.770638464222685	-0.270254502701293	-1.09246139687224	-1.09246139687224	-0.394849643337156	0.541306149877034	0.676958642424002	-0.560904149078952	1.02024166011478	-1.34341090533402	-0.874675961171502	-0.332013116589821	-1.29883209843467	-0.342672206380548	0.229079217762663	-0.696556641625919	-0.196714173538172	-1.01810230355881	-1.7919464953891	-2.21927286538374	0.260302903994572	-0.0303384064031608	-0.768618407370426	0.916172449982215	0.343882622612875
-0.129572707511765	0.47231631138588	1.04864241861414	1.21503142465111	1.36869082233128	1.31748158596425	0.497868423664801	-1.02560498761451	0.241657962238989	1.17661388457083	-0.00149896610918686	-0.833866506460224	0.600278845715725	0.139461400468419	-1.66566388445018	-1.66566388445018	0.600278845715725	0.651509879058922	0.101038344791041	1.02291864642167	0.651509879058922	1.09971979487109	0.818095662348767	-1.23128486607615	0.0882466301189333	-0.180723482957403	0.203193977458739	0.433956102360329	-1.60201823815492	1.01006226818433	-0.705861426700511	0.15214861304845	0.446557483699096	1.03584512125797	-1.03853547851123	-0.206563848091802	0.971740640286957	1.15100988292282	-0.897626123975113	0.0626965077794763	1.39437024585158	0.741250804022757	0.33150577092916	1.04864241861414	1.26628944309725	1.34310869153643	-0.552033108877995	-1.29440509646736	1.0613130947711	-0.821149370717779	-0.769885254925952	-1.61449682697977	0.958987795076702	0.920598757630925	-1.5896600718483	-2.28231981317112	0.292860141591111	0.613280023833794	0.369685190166093	-0.039877099577432	-0.539107901753052	-2.20297624643704	-0.0784959093469981	-0.488022864538983	-1.44860021724794	0.600278845715725	1.50956805994743	-0.628814942180904	0.754136257618696	-1.44860021724794	-0.769885254925952	-2.10276608828537	0.549229369953126	-0.321745871945045	-0.257688343686376	-0.833866506460224	-1.06479486166003
0.247385544824143	0.201614320625851	-0.59269496274351	2.40131702402015	-0.340617170481202	-0.0581545221824728	1.11812821989254	-0.554528360732997	0.339054899609681	0.270319114218708	1.47712069651007	0.209173953870293	0.583459627954096	-0.355991498859942	-1.39486869653456	-1.53983188158536	-0.348265652038562	-0.447632428112879	-0.0581545221824728	-0.707393634037245	1.07992594194082	1.3090869528673	-0.707393634037245	0.911926899638184	0.537610144435002	-0.462906233518959	0.407760310084435	0.239765202728846	-1.1353868551751	1.11050801767616	0.0488586669295258	0.148074853610637	-0.0734422727918398	0.407760310084435	-0.524020202911407	0.163366993225784	0.927164402583638	0.446002548193949	0.484146220593924	-1.48632269653859	-0.554528360732997	0.277949947378594	-0.676706054167148	2.30201920148391	2.95125062405371	1.68334901177613	-1.70777845863254	-1.28014730462354	-0.233827060815084	-0.859961879751551	-1.50198555841597	-1.69273448656618	1.14104036938656	0.407760310084435	-0.982114819087439	-1.4181428555115	0.293187827378486	0.34668871016898	0.88134713324311	-0.585034567916502	0.38491405521576	-1.4181428555115	-0.638639173562907	-0.226244878816477	-1.21152131286794	0.0488586669295258	1.14104036938656	-0.974673435816535	2.24855476244377	0.17870957395848	-0.546937373996933	-1.37943789295904	0.499423481340803	0.148074853610637	-0.0734422727918398	-0.607922845083624	-0.646171091866039
3.09850052974628	1.12266561107237	-0.510746356163	2.33615583477805	0.0570237402703871	-0.355436589561134	0.5547600074927	-0.89999953506617	-0.332174705595294	0.578051711991996	0.951494165973727	1.04487747178789	-0.954823419530721	0.35251785114463	-1.73336744844691	-1.14102390798743	0.11144441690907	-0.417553190237909	0.819222333434486	-0.300817255213213	0.469196914248904	1.03703255379525	0.648071361683046	-1.73336744844691	0.52358630412443	0.757063848894123	0.655880917452209	1.18487432737801	-0.92368445518101	-0.448564953567228	-1.63047640260162	0.0570237402703871	-0.160930190088476	-0.66684777624692	-0.184173791967183	-0.58071054895771	0.515920793162049	2.34394373082363	-0.92368445518101	-0.92368445518101	1.48045414563081	1.98610796792594	-0.0209552276746372	-0.518949227627318	-0.269876347218937	0.515920793162049	-1.83388105223484	-0.0209552276746372	0.687058138490267	-0.697357507654544	-1.69255029938262	-1.18764877947424	0.515920793162049	-0.152990620824429	-0.0986117154040092	-0.145471333110947	-0.799159734214789	0.375835353813866	1.56604820716641	-0.479818287323587	0.11144441690907	-1.18764877947424	-0.0131689688730331	-0.845433375270963	-0.573011453248677	-1.06311090095132	-0.729112873332597	-0.448564953567228	1.53491120150997	0.469196914248904	-0.557838159493586	-0.541822037712478	1.57380944644537	-0.721229910625493	-0.56538781163262	0.150305705214673	-0.199699780890341
1.43219825876249	1.18231950693314	-0.78827348214692	2.51822999297151	1.72051768313704	0.874750202057377	-0.0959838559243754	-1.92414612200889	-0.335882095912863	0.711157736669152	0.0195263254912976	0.788202420294036	0.278972374046354	-0.442726024376688	-1.9409599879842	-1.26909162100904	0.644050699364051	0.826751482665352	-0.0869044841853761	0.682442315073578	0.826751482665352	1.48980191096716	0.816857251847576	-0.672794594869463	-0.500327583385405	-0.105987430987031	1.38399105108918	0.269380360928115	-0.615591510350859	1.13419483909662	-0.335882095912863	1.19192253846838	-0.231106750883982	0.403591808063478	1.22059070710841	-0.0770965607036529	1.21105838275384	1.1726195624337	-0.798553453519484	-0.759730146705456	1.04762279099919	1.92230770340949	-0.567002269149518	1.21105838275384	1.51867364445303	0.125271004378591	-1.59362285314886	-0.835424698349875	0.509485538728601	-1.68012457918333	0.125271004378591	-0.653346170889607	0.316950748800173	0.94182887822549	-1.34508976831748	-1.32701083730875	-0.548234093686555	0.316950748800173	0.153829080176112	-0.365059761132229	0.691987990241793	-1.30633975758471	-0.288125258989793	-1.18311987683289	-0.846224454229607	-1.30633975758471	0.153829080176112	-0.605675170179485	0.461485068241584	-1.06705928599052	-1.11612104473264	-1.23052956035592	-0.124602184923161	-0.58614423075211	-1.28896877584796	-0.720824269098558	-0.730404097515177
-0.189116257746389	1.68924137583374	0.573496548179335	0.636916811669343	1.56223689183762	0.945219564001219	0.66405319230559	-0.31555021106699	-1.21509181232573	0.754699718246632	-0.969586360921178	1.32638297427242	0.274132631048073	0.455348321415465	-0.724711014295617	-0.624747119646376	-0.433737862548427	0.491798048852703	0.0106163404707379	1.29006874518862	-0.542659384196574	1.12677846717969	1.21755564739654	-1.46774565489155	-0.407001829124788	0.636916811669343	2.34240387225826	1.29006874518862	-0.778289139232283	1.30823462852473	0.264894654257995	0.473756230508478	-1.01321091032501	-0.778289139232283	0.4645989634888	0.482821988689658	1.16300981230652	0.854666678585795	0.564119556969769	0.491798048852703	0.881909070563786	0.246689043532914	1.11764997542444	1.09954815656012	0.110456072079153	-0.0797625431067321	0.137881907785778	0.0383795247250917	1.14497148818615	-1.46774565489155	-0.279013092522497	-1.12230282206412	-0.524224756417088	1.20833550462368	-0.660387021278146	-0.815251637054952	-0.978145064236251	-0.923904518669529	-0.488442593020826	-0.579305843177431	-0.252544627141756	-1.81914456643899	-1.30603603897051	-1.13243941715984	-1.80299192925215	0.809362225660003	1.44431961607936	-0.261281925714523	1.38987800043884	-2.36003138961118	-0.9867852802379	-0.606011258054664	-0.587654513961558	-1.15828777027945	-1.38665884647365	-0.778289139232283	-1.16883691033694
1.49627425178759	1.00895530920679	1.67759372534925	1.13361148032273	0.102292907236405	0.215601234916764	0.442280347757165	-0.351050786213767	1.07695463576358	-0.29432368528155	0.986292075404819	1.03159609617422	1.042928093409	0.8389529302328	-0.691014412114985	-0.588987768783786	-0.362332700341056	0.940930582997404	0.2269338154133	0.340268950201354	0.317642318065014	0.895615442417129	0.555614245227819	-1.66577657393346	0.374298941338755	-0.271738422580595	1.72293451761605	-0.0563436004470039	-1.39358194704514	2.18758639152897	0.691608024589391	1.25828120573932	-0.498410139778776	-0.215040215266001	-0.226319742065314	-1.28036364651864	-0.997066471353063	-0.0563436004470039	-1.29177485966816	-0.147063374361721	1.50759461558343	1.55293889159564	-0.10169650664345	-0.283022846514614	-0.691014412114985	1.39426277890121	0.249625045240652	-1.24635380024568	1.03159609617422	-0.373728054263717	-1.57508840132527	-0.997066471353063	-0.113055219426123	1.21293570431571	-1.43903537106619	-1.79022216069618	-0.430408043489065	-1.76755879878161	0.0569321161834232	-0.203692608958965	1.58692594414207	-1.47312652702437	0.328956094980214	-0.974376284114379	-1.92634428001502	0.0116081933283096	0.113659796483215	-0.419081381802543	1.36026236645208	-1.15564058349195	-1.586263036102	-0.894971990886497	0.192969288481649	0.0909490543041028	-0.691014412114985	-0.40765222197481	-0.328318150256043
0.533286335470863	2.04414681054638	1.58381419092573	1.21788742080515	0.285372925454757	0.651303104533937	-0.304658834384072	-0.965900364663387	0.757530846342552	-0.493615767641397	-0.292943591145637	0.875571691822945	0.969999329101027	0.143818025361484	-1.73277405498995	-1.319762195589	0.781148287854123	-0.0450687782745764	-0.0332763280423667	0.486041981495079	-0.587918599911064	0.509700338009638	1.33593728724537	-0.104012378811618	-1.06005857037764	0.663140278638416	1.52478538874531	0.179175402310133	-1.13102572301993	0.792939626930222	-1.08375811778627	0.887405979259459	-0.0214435345595044	1.02902089926424	-0.351887304409145	-1.50857177104693	-0.670659721408822	0.00217980924728168	-0.198434727784747	-0.233981224555266	1.28872812097219	1.46576967272108	-0.186639288555583	-0.458089535272054	0.474238889243023	1.87888540663545	-0.434688754820502	-1.26089339667124	0.792939626930222	-0.340107465707567	-0.540922127182525	-0.717846729063675	-0.304658834384072	2.04414681054638	-0.434688754820502	-1.50857177104693	-0.104012378811618	0.0966227664609977	0.120108210104312	-0.800537323333538	0.958215817268725	-1.88618942543581	-0.281147849665781	-1.10754923979705	-1.23735222596523	0.568757028458597	1.14708079998164	-1.14273845232576	2.76416391764516	0.238202007242652	-0.965900364663387	-1.37874366528061	0.0847741927931844	-1.04838488392561	-0.859388040921788	-0.611749348753162	-1.42628778156242
